,variable,language,year,state,value,total,percentage,NAME,ranking
344,B16001_072E,Korean,2010,04,9656,5783756,0.166950334696,Arizona,12
345,B16001_075E,"Mon-Khmer, Cambodian",2010,04,1813,5783756,0.0313464122622,Arizona,33
346,B16001_078E,Hmong,2010,04,39,5783756,0.000674302304592,Arizona,39
347,B16001_081E,Thai,2010,04,2291,5783756,0.0396109379441,Arizona,30
348,B16001_084E,Laotian,2010,04,1589,5783756,0.0274734964615,Arizona,36
349,B16001_087E,Vietnamese,2010,04,17750,5783756,0.306893997603,Arizona,7
350,B16001_090E,Other Asian languages,2010,04,10501,5783756,0.181560217962,Arizona,11
351,B16001_093E,Tagalog,2010,04,18244,5783756,0.315435160128,Arizona,6
352,B16001_096E,Other Pacific Island languages,2010,04,6278,5783756,0.108545381237,Arizona,21
353,B16001_099E,Navajo,2010,04,86293,5783756,1.49198894283,Arizona,2
354,B16001_102E,Other Native North American languages,2010,04,26957,5783756,0.466081210895,Arizona,3
355,B16001_105E,Hungarian,2010,04,1808,5783756,0.0312599632488,Arizona,34
356,B16001_108E,Arabic,2010,04,14039,5783756,0.242731539851,Arizona,9
357,B16001_111E,Hebrew,2010,04,1692,5783756,0.0292543461377,Arizona,35
358,B16001_114E,African languages,2010,04,11619,5783756,0.20089021736,Arizona,10
359,B16001_117E,Other and unspecified languages,2010,04,4245,5783756,0.0733952123845,Arizona,23
361,B16001_003E,Spanish or Spanish Creole,2011,04,1213990,5875518,20.6618378158,Arizona,1
362,B16001_006E,"French (incl. Patois, Cajun)",2011,04,15982,5875518,0.272010059368,Arizona,8
363,B16001_009E,French Creole,2011,04,722,5875518,0.012288278242,Arizona,37
364,B16001_012E,Italian,2011,04,8181,5875518,0.139238787116,Arizona,14
365,B16001_015E,Portuguese or Portuguese Creole,2011,04,3304,5875518,0.0562333397668,Arizona,25
366,B16001_018E,German,2011,04,23157,5875518,0.39412695187,Arizona,5
367,B16001_021E,Yiddish,2011,04,428,5875518,0.00728446411023,Arizona,38
368,B16001_024E,Other West Germanic languages,2011,04,2957,5875518,0.0503274775092,Arizona,28
369,B16001_027E,Scandinavian languages,2011,04,2635,5875518,0.0448471096506,Arizona,29
370,B16001_030E,Greek,2011,04,3016,5875518,0.0513316442908,Arizona,27
371,B16001_033E,Russian,2011,04,6910,5875518,0.117606651873,Arizona,17
372,B16001_036E,Polish,2011,04,5905,5875518,0.100501777035,Arizona,22
373,B16001_039E,Serbo-Croatian,2011,04,9377,5875518,0.159594439163,Arizona,13
374,B16001_042E,Other Slavic languages,2011,04,3690,5875518,0.0628029732868,Arizona,24
375,B16001_045E,Armenian,2011,04,1726,5875518,0.0293761333043,Arizona,34
376,B16001_048E,Persian,2011,04,6110,5875518,0.103990831106,Arizona,21
377,B16001_051E,Gujarati,2011,04,3065,5875518,0.0521656133127,Arizona,26
378,B16001_054E,Hindi,2011,04,7699,5875518,0.131035255104,Arizona,16
379,B16001_057E,Urdu,2011,04,2284,5875518,0.0388731682892,Arizona,31
380,B16001_060E,Other Indic languages,2011,04,6888,5875518,0.117232216802,Arizona,18
381,B16001_063E,Other Indo-European languages,2011,04,7844,5875518,0.133503122618,Arizona,15
382,B16001_066E,Chinese,2011,04,26599,5875518,0.45270902072,Arizona,3
383,B16001_069E,Japanese,2011,04,6151,5875518,0.104688641921,Arizona,20
384,B16001_072E,Korean,2011,04,10970,5875518,0.186706942264,Arizona,12
385,B16001_075E,"Mon-Khmer, Cambodian",2011,04,1652,5875518,0.0281166698834,Arizona,36
386,B16001_078E,Hmong,2011,04,101,5875518,0.00171899737181,Arizona,39
387,B16001_081E,Thai,2011,04,2358,5875518,0.0401326317101,Arizona,30
388,B16001_084E,Laotian,2011,04,1811,5875518,0.0308228142608,Arizona,33
389,B16001_087E,Vietnamese,2011,04,19254,5875518,0.327698766305,Arizona,7
390,B16001_090E,Other Asian languages,2011,04,11791,5875518,0.200680178326,Arizona,11
391,B16001_093E,Tagalog,2011,04,19494,5875518,0.331783512535,Arizona,6
392,B16001_096E,Other Pacific Island languages,2011,04,6401,5875518,0.10894358591,Arizona,19
393,B16001_099E,Navajo,2011,04,85698,5875518,1.45856076009,Arizona,2
394,B16001_102E,Other Native North American languages,2011,04,26174,5875518,0.445475615937,Arizona,4
395,B16001_105E,Hungarian,2011,04,1703,5875518,0.0289846784573,Arizona,35
396,B16001_108E,Arabic,2011,04,15490,5875518,0.263636329597,Arizona,9
397,B16001_111E,Hebrew,2011,04,1987,5875518,0.0338182948295,Arizona,32
398,B16001_114E,African languages,2011,04,11810,5875518,0.20100355407,Arizona,10
399,B16001_117E,Other and unspecified languages,2011,04,4357,5875518,0.0741551638511,Arizona,23
401,B16001_003E,Spanish or Spanish Creole,2012,04,1224570,5955604,20.5616424463,Arizona,1
402,B16001_006E,"French (incl. Patois, Cajun)",2012,04,16366,5955604,0.274800003493,Arizona,8
403,B16001_009E,French Creole,2012,04,635,5955604,0.0106622267028,Arizona,37
404,B16001_012E,Italian,2012,04,8242,5955604,0.13839066533,Arizona,14
405,B16001_015E,Portuguese or Portuguese Creole,2012,04,4191,5955604,0.0703706962384,Arizona,25
406,B16001_018E,German,2012,04,22839,5955604,0.383487552228,Arizona,5
407,B16001_021E,Yiddish,2012,04,426,5955604,0.00715292689037,Arizona,38
408,B16001_024E,Other West Germanic languages,2012,04,3143,5955604,0.0527738244517,Arizona,27
409,B16001_027E,Scandinavian languages,2012,04,2909,5955604,0.0488447519345,Arizona,29
410,B16001_030E,Greek,2012,04,3105,5955604,0.0521357699404,Arizona,28
411,B16001_033E,Russian,2012,04,6446,5955604,0.108234194214,Arizona,19
412,B16001_036E,Polish,2012,04,5789,5955604,0.0972025675314,Arizona,22
413,B16001_039E,Serbo-Croatian,2012,04,8517,5955604,0.143008165083,Arizona,13
414,B16001_042E,Other Slavic languages,2012,04,3715,5955604,0.0623782239383,Arizona,26
415,B16001_045E,Armenian,2012,04,1555,5955604,0.0261098622407,Arizona,35
416,B16001_048E,Persian,2012,04,6234,5955604,0.104674521677,Arizona,20
417,B16001_051E,Gujarati,2012,04,4238,5955604,0.0711598689235,Arizona,24
418,B16001_054E,Hindi,2012,04,7802,5955604,0.131002665725,Arizona,15
419,B16001_057E,Urdu,2012,04,2287,5955604,0.0384008070382,Arizona,32
420,B16001_060E,Other Indic languages,2012,04,7120,5955604,0.119551266337,Arizona,18
421,B16001_063E,Other Indo-European languages,2012,04,7684,5955604,0.129021338558,Arizona,16
422,B16001_066E,Chinese,2012,04,27297,5955604,0.458341420954,Arizona,3
423,B16001_069E,Japanese,2012,04,5870,5955604,0.098562631095,Arizona,21
424,B16001_072E,Korean,2012,04,11182,5955604,0.187755935418,Arizona,11
425,B16001_075E,"Mon-Khmer, Cambodian",2012,04,2024,5955604,0.0339847981834,Arizona,33
426,B16001_078E,Hmong,2012,04,170,5955604,0.00285445439287,Arizona,39
427,B16001_081E,Thai,2012,04,2341,5955604,0.0393075160807,Arizona,31
428,B16001_084E,Laotian,2012,04,1483,5955604,0.0249009168508,Arizona,36
429,B16001_087E,Vietnamese,2012,04,19289,5955604,0.323879828142,Arizona,7
430,B16001_090E,Other Asian languages,2012,04,12743,5955604,0.213966543108,Arizona,10
431,B16001_093E,Tagalog,2012,04,19732,5955604,0.331318200471,Arizona,6
432,B16001_096E,Other Pacific Island languages,2012,04,7288,5955604,0.122372138913,Arizona,17
433,B16001_099E,Navajo,2012,04,84865,5955604,1.42496042383,Arizona,2
434,B16001_102E,Other Native North American languages,2012,04,26284,5955604,0.441332230954,Arizona,4
435,B16001_105E,Hungarian,2012,04,1710,5955604,0.0287124530106,Arizona,34
436,B16001_108E,Arabic,2012,04,15158,5955604,0.254516586395,Arizona,9
437,B16001_111E,Hebrew,2012,04,2361,5955604,0.0396433342445,Arizona,30
438,B16001_114E,African languages,2012,04,10994,5955604,0.184599244678,Arizona,12
439,B16001_117E,Other and unspecified languages,2012,04,4320,5955604,0.0725367233953,Arizona,23
441,B16001_003E,Spanish or Spanish Creole,2013,04,1230732,6033147,20.399502946,Arizona,1
442,B16001_006E,"French (incl. Patois, Cajun)",2013,04,16511,6033147,0.273671435488,Arizona,9
443,B16001_009E,French Creole,2013,04,756,6033147,0.0125307737405,Arizona,37
444,B16001_012E,Italian,2013,04,7901,6033147,0.130959845666,Arizona,15
445,B16001_015E,Portuguese or Portuguese Creole,2013,04,4401,6033147,0.0729470042749,Arizona,24
446,B16001_018E,German,2013,04,23063,6033147,0.382271474572,Arizona,5
447,B16001_021E,Yiddish,2013,04,445,6033147,0.00737591840544,Arizona,38
448,B16001_024E,Other West Germanic languages,2013,04,2725,6033147,0.0451671407973,Arizona,28
449,B16001_027E,Scandinavian languages,2013,04,2562,6033147,0.0424653998983,Arizona,30
450,B16001_030E,Greek,2013,04,3043,6033147,0.0504380218151,Arizona,27
451,B16001_033E,Russian,2013,04,6602,6033147,0.109428793961,Arizona,19
452,B16001_036E,Polish,2013,04,5844,6033147,0.0968648700255,Arizona,22
453,B16001_039E,Serbo-Croatian,2013,04,8370,6033147,0.138733566412,Arizona,14
454,B16001_042E,Other Slavic languages,2013,04,4146,6033147,0.0687203544021,Arizona,25
455,B16001_045E,Armenian,2013,04,1385,6033147,0.0229565100933,Arizona,36
456,B16001_048E,Persian,2013,04,6111,6033147,0.101290421069,Arizona,21
457,B16001_051E,Gujarati,2013,04,3824,6033147,0.0633831729941,Arizona,26
458,B16001_054E,Hindi,2013,04,8474,6033147,0.140457376557,Arizona,13
459,B16001_057E,Urdu,2013,04,2380,6033147,0.0394487321459,Arizona,32
460,B16001_060E,Other Indic languages,2013,04,7396,6033147,0.122589421408,Arizona,16
461,B16001_063E,Other Indo-European languages,2013,04,7281,6033147,0.120683285191,Arizona,17
462,B16001_066E,Chinese,2013,04,28552,6033147,0.473252184971,Arizona,3
463,B16001_069E,Japanese,2013,04,6237,6033147,0.103378883359,Arizona,20
464,B16001_072E,Korean,2013,04,10733,6033147,0.1779005219,Arizona,12
465,B16001_075E,"Mon-Khmer, Cambodian",2013,04,2055,6033147,0.0340618254453,Arizona,33
466,B16001_078E,Hmong,2013,04,234,6033147,0.00387857282443,Arizona,39
467,B16001_081E,Thai,2013,04,2492,6033147,0.0413051430704,Arizona,31
468,B16001_084E,Laotian,2013,04,1397,6033147,0.0231554112638,Arizona,35
469,B16001_087E,Vietnamese,2013,04,20608,6033147,0.341579610111,Arizona,7
470,B16001_090E,Other Asian languages,2013,04,13533,6033147,0.224310795013,Arizona,10
471,B16001_093E,Tagalog,2013,04,20664,6033147,0.342507815573,Arizona,6
472,B16001_096E,Other Pacific Island languages,2013,04,7039,6033147,0.116672111586,Arizona,18
473,B16001_099E,Navajo,2013,04,83792,6033147,1.3888605731,Arizona,2
474,B16001_102E,Other Native North American languages,2013,04,26869,6033147,0.44535629581,Arizona,4
475,B16001_105E,Hungarian,2013,04,1499,6033147,0.0248460712129,Arizona,34
476,B16001_108E,Arabic,2013,04,16865,6033147,0.279539020017,Arizona,8
477,B16001_111E,Hebrew,2013,04,2705,6033147,0.0448356388465,Arizona,29
478,B16001_114E,African languages,2013,04,11579,6033147,0.191923054419,Arizona,11
479,B16001_117E,Other and unspecified languages,2013,04,5385,6033147,0.0892569002545,Arizona,23
481,B16001_003E,Spanish or Spanish Creole,2010,05,131717,2677198,4.9199573584,Arkansas,1
482,B16001_006E,"French (incl. Patois, Cajun)",2010,05,4645,2677198,0.173502296057,Arkansas,3
483,B16001_009E,French Creole,2010,05,97,2677198,0.0036231911125,Arkansas,35
484,B16001_012E,Italian,2010,05,1202,2677198,0.0448976878064,Arkansas,14
485,B16001_015E,Portuguese or Portuguese Creole,2010,05,734,2677198,0.0274167245008,Arkansas,19
486,B16001_018E,German,2010,05,5401,2677198,0.201740775243,Arkansas,2
487,B16001_021E,Yiddish,2010,05,22,2677198,0.000821754685309,Arkansas,36
488,B16001_024E,Other West Germanic languages,2010,05,1146,2677198,0.0428059486075,Arkansas,15
489,B16001_027E,Scandinavian languages,2010,05,298,2677198,0.0111310407374,Arkansas,28
490,B16001_030E,Greek,2010,05,133,2677198,0.00496788059755,Arkansas,34
491,B16001_033E,Russian,2010,05,477,2677198,0.0178171356769,Arkansas,23
492,B16001_036E,Polish,2010,05,307,2677198,0.0114672131086,Arkansas,27
493,B16001_039E,Serbo-Croatian,2010,05,287,2677198,0.0107201633947,Arkansas,30
494,B16001_042E,Other Slavic languages,2010,05,291,2677198,0.0108695733375,Arkansas,29
495,B16001_045E,Armenian,2010,05,13,2677198,0.000485582314046,Arkansas,38
496,B16001_048E,Persian,2010,05,312,2677198,0.0116539755371,Arkansas,26
497,B16001_051E,Gujarati,2010,05,360,2677198,0.0134468948505,Arkansas,24
498,B16001_054E,Hindi,2010,05,1042,2677198,0.0389212900951,Arkansas,16
499,B16001_057E,Urdu,2010,05,697,2677198,0.02603468253,Arkansas,21
500,B16001_060E,Other Indic languages,2010,05,1372,2677198,0.0512476103747,Arkansas,13
501,B16001_063E,Other Indo-European languages,2010,05,705,2677198,0.0263335024156,Arkansas,20
502,B16001_066E,Chinese,2010,05,2969,2677198,0.110899530031,Arkansas,6
503,B16001_069E,Japanese,2010,05,979,2677198,0.0365680834963,Arkansas,18
504,B16001_072E,Korean,2010,05,1874,2677198,0.0699985581941,Arkansas,11
505,B16001_075E,"Mon-Khmer, Cambodian",2010,05,0,2677198,0.0,Arkansas,39
506,B16001_078E,Hmong,2010,05,2391,2677198,0.0893097932988,Arkansas,9
507,B16001_081E,Thai,2010,05,270,2677198,0.0100851711379,Arkansas,31
508,B16001_084E,Laotian,2010,05,3234,2677198,0.12079793874,Arkansas,5
509,B16001_087E,Vietnamese,2010,05,4322,2677198,0.161437443178,Arkansas,4
510,B16001_090E,Other Asian languages,2010,05,2183,2677198,0.0815404762741,Arkansas,10
511,B16001_093E,Tagalog,2010,05,2454,2677198,0.0916629998977,Arkansas,8
512,B16001_096E,Other Pacific Island languages,2010,05,2650,2677198,0.098984087094,Arkansas,7
513,B16001_099E,Navajo,2010,05,20,2677198,0.000747049713917,Arkansas,37
514,B16001_102E,Other Native North American languages,2010,05,568,2677198,0.0212162118753,Arkansas,22
515,B16001_105E,Hungarian,2010,05,185,2677198,0.00691020985374,Arkansas,33
516,B16001_108E,Arabic,2010,05,1769,2677198,0.066076547196,Arkansas,12
517,B16001_111E,Hebrew,2010,05,269,2677198,0.0100478186522,Arkansas,32
518,B16001_114E,African languages,2010,05,1019,2677198,0.0380621829241,Arkansas,17
519,B16001_117E,Other and unspecified languages,2010,05,352,2677198,0.0131480749649,Arkansas,25
521,B16001_003E,Spanish or Spanish Creole,2011,05,138017,2699603,5.11249246648,Arkansas,1
522,B16001_006E,"French (incl. Patois, Cajun)",2011,05,4387,2699603,0.16250537579,Arkansas,4
523,B16001_009E,French Creole,2011,05,74,2699603,0.0027411437904,Arkansas,34
524,B16001_012E,Italian,2011,05,1189,2699603,0.0440435130647,Arkansas,15
525,B16001_015E,Portuguese or Portuguese Creole,2011,05,937,2699603,0.0347088071839,Arkansas,18
526,B16001_018E,German,2011,05,5769,2699603,0.2136980882,Arkansas,2
527,B16001_021E,Yiddish,2011,05,0,2699603,0.0,Arkansas,39
528,B16001_024E,Other West Germanic languages,2011,05,1228,2699603,0.0454881699272,Arkansas,14
529,B16001_027E,Scandinavian languages,2011,05,192,2699603,0.00711215686158,Arkansas,32
530,B16001_030E,Greek,2011,05,138,2699603,0.00511186274426,Arkansas,33
531,B16001_033E,Russian,2011,05,435,2699603,0.0161134803895,Arkansas,24
532,B16001_036E,Polish,2011,05,299,2699603,0.0110757026126,Arkansas,30
533,B16001_039E,Serbo-Croatian,2011,05,301,2699603,0.0111497875799,Arkansas,29
534,B16001_042E,Other Slavic languages,2011,05,333,2699603,0.0123351470568,Arkansas,27
535,B16001_045E,Armenian,2011,05,41,2699603,0.00151874182982,Arkansas,36
536,B16001_048E,Persian,2011,05,319,2699603,0.0118165522857,Arkansas,28
537,B16001_051E,Gujarati,2011,05,429,2699603,0.0158912254876,Arkansas,25
538,B16001_054E,Hindi,2011,05,1142,2699603,0.042302516333,Arkansas,16
539,B16001_057E,Urdu,2011,05,716,2699603,0.0265224182963,Arkansas,21
540,B16001_060E,Other Indic languages,2011,05,1713,2699603,0.0634537744994,Arkansas,13
541,B16001_063E,Other Indo-European languages,2011,05,838,2699603,0.0310416013021,Arkansas,19
542,B16001_066E,Chinese,2011,05,3611,2699603,0.133760408475,Arkansas,6
543,B16001_069E,Japanese,2011,05,999,2699603,0.0370054411704,Arkansas,17
544,B16001_072E,Korean,2011,05,1872,2699603,0.0693435294004,Arkansas,11
545,B16001_075E,"Mon-Khmer, Cambodian",2011,05,25,2699603,0.000926062091352,Arkansas,37
546,B16001_078E,Hmong,2011,05,1974,2699603,0.0731218627332,Arkansas,10
547,B16001_081E,Thai,2011,05,461,2699603,0.0170765849645,Arkansas,23
548,B16001_084E,Laotian,2011,05,3628,2699603,0.134390130697,Arkansas,5
549,B16001_087E,Vietnamese,2011,05,4638,2699603,0.171803039188,Arkansas,3
550,B16001_090E,Other Asian languages,2011,05,2064,2699603,0.076455686262,Arkansas,9
551,B16001_093E,Tagalog,2011,05,2505,2699603,0.0927914215535,Arkansas,8
552,B16001_096E,Other Pacific Island languages,2011,05,3456,2699603,0.128018823508,Arkansas,7
553,B16001_099E,Navajo,2011,05,18,2699603,0.000666764705773,Arkansas,38
554,B16001_102E,Other Native North American languages,2011,05,513,2699603,0.0190027941145,Arkansas,22
555,B16001_105E,Hungarian,2011,05,225,2699603,0.00833455882217,Arkansas,31
556,B16001_108E,Arabic,2011,05,1729,2699603,0.0640464542379,Arkansas,12
557,B16001_111E,Hebrew,2011,05,47,2699603,0.00174099673174,Arkansas,35
558,B16001_114E,African languages,2011,05,821,2699603,0.03041187908,Arkansas,20
559,B16001_117E,Other and unspecified languages,2011,05,366,2699603,0.0135575490174,Arkansas,26
561,B16001_003E,Spanish or Spanish Creole,2012,05,141370,2719637,5.1981201903,Arkansas,1
562,B16001_006E,"French (incl. Patois, Cajun)",2012,05,4175,2719637,0.15351313429,Arkansas,4
563,B16001_009E,French Creole,2012,05,74,2719637,0.00272095136226,Arkansas,35
564,B16001_012E,Italian,2012,05,1089,2719637,0.0400421085608,Arkansas,16
565,B16001_015E,Portuguese or Portuguese Creole,2012,05,1028,2719637,0.0377991621676,Arkansas,17
566,B16001_018E,German,2012,05,6042,2719637,0.222162001767,Arkansas,2
567,B16001_021E,Yiddish,2012,05,0,2719637,0.0,Arkansas,39
568,B16001_024E,Other West Germanic languages,2012,05,1176,2719637,0.0432410648921,Arkansas,15
569,B16001_027E,Scandinavian languages,2012,05,128,2719637,0.00470651046445,Arkansas,34
570,B16001_030E,Greek,2012,05,167,2719637,0.00614052537158,Arkansas,32
571,B16001_033E,Russian,2012,05,505,2719637,0.0185686545668,Arkansas,24
572,B16001_036E,Polish,2012,05,320,2719637,0.0117662761611,Arkansas,28
573,B16001_039E,Serbo-Croatian,2012,05,240,2719637,0.00882470712084,Arkansas,30
574,B16001_042E,Other Slavic languages,2012,05,447,2719637,0.0164360170126,Arkansas,26
575,B16001_045E,Armenian,2012,05,32,2719637,0.00117662761611,Arkansas,37
576,B16001_048E,Persian,2012,05,290,2719637,0.010663187771,Arkansas,29
577,B16001_051E,Gujarati,2012,05,595,2719637,0.0218779197371,Arkansas,23
578,B16001_054E,Hindi,2012,05,1417,2719637,0.052102541626,Arkansas,14
579,B16001_057E,Urdu,2012,05,605,2719637,0.0222456158671,Arkansas,22
580,B16001_060E,Other Indic languages,2012,05,2300,2719637,0.0845701099081,Arkansas,10
581,B16001_063E,Other Indo-European languages,2012,05,753,2719637,0.0276875185916,Arkansas,19
582,B16001_066E,Chinese,2012,05,3238,2719637,0.119060006905,Arkansas,7
583,B16001_069E,Japanese,2012,05,978,2719637,0.0359606815174,Arkansas,18
584,B16001_072E,Korean,2012,05,1611,2719637,0.0592358465486,Arkansas,13
585,B16001_075E,"Mon-Khmer, Cambodian",2012,05,149,2719637,0.00547867233752,Arkansas,33
586,B16001_078E,Hmong,2012,05,1854,2719637,0.0681708625085,Arkansas,12
587,B16001_081E,Thai,2012,05,439,2719637,0.0161418601085,Arkansas,27
588,B16001_084E,Laotian,2012,05,3603,2719637,0.132480915652,Arkansas,6
589,B16001_087E,Vietnamese,2012,05,4732,2719637,0.173993808733,Arkansas,3
590,B16001_090E,Other Asian languages,2012,05,2026,2719637,0.0744952359451,Arkansas,11
591,B16001_093E,Tagalog,2012,05,2575,2719637,0.094681753484,Arkansas,8
592,B16001_096E,Other Pacific Island languages,2012,05,3958,2719637,0.145534128268,Arkansas,5
593,B16001_099E,Navajo,2012,05,17,2719637,0.00062508342106,Arkansas,38
594,B16001_102E,Other Native North American languages,2012,05,694,2719637,0.0255181114244,Arkansas,20
595,B16001_105E,Hungarian,2012,05,199,2719637,0.0073171529877,Arkansas,31
596,B16001_108E,Arabic,2012,05,2393,2719637,0.0879896839174,Arkansas,9
